This file contains the downward spectral flux (per wavelength) at each interface. 
Spectral fluxes given in [erg s^-1 cm^-3].
bin     cent_lambda[um]   low_int_lambda[um]   delta_lambda[um]   F_down[0]   F_down[1]   F_down[2]   F_down[3]   F_down[4]   F_down[5]   F_down[6]   F_down[7]   F_down[8]   F_down[9]   F_down[10]   F_down[11]   F_down[12]   F_down[13]   F_down[14]   F_down[15]   F_down[16]   F_down[17]   F_down[18]   F_down[19]   F_down[20]   F_down[21]   F_down[22]   F_down[23]   F_down[24]   F_down[25]   F_down[26]   F_down[27]   F_down[28]   F_down[29]   F_down[30]   F_down[31]   F_down[32]   F_down[33]   F_down[34]   F_down[35]   F_down[36]   F_down[37]   F_down[38]   F_down[39]   F_down[40]   F_down[41]   F_down[42]   F_down[43]   F_down[44]   F_down[45]   F_down[46]   F_down[47]   F_down[48]   F_down[49]   F_down[50]   F_down[51]   F_down[52]   F_down[53]   F_down[54]   F_down[55]   F_down[56]   F_down[57]   F_down[58]   F_down[59]   F_down[60]   F_down[61]   F_down[62]   F_down[63]   F_down[64]   F_down[65]   F_down[66]   F_down[67]   F_down[68]   F_down[69]   F_down[70]   F_down[71]   F_down[72]   F_down[73]   F_down[74]   F_down[75]   F_down[76]   F_down[77]   F_down[78]   F_down[79]   F_down[80]   F_down[81]   F_down[82]   F_down[83]   F_down[84]   F_down[85]   F_down[86]   F_down[87]   F_down[88]   F_down[89]   F_down[90]   F_down[91]   F_down[92]   F_down[93]   F_down[94]   F_down[95]   F_down[96]   
24      0.803085722       0.7360203            0.147578001        1.60545394e+05  5.79266273e+04  2.00438379e+04  6.64849745e+03  2.11100986e+03  6.39370351e+02  1.84366892e+02  5.05749099e+01  1.31782090e+01  3.24190160e+00  7.50795265e-01  1.62664166e-01  3.27907723e-02  6.10919811e-03  1.04688974e-03  1.64122954e-04  2.33781008e-05  3.05568400e-06  3.61339871e-07  3.86008879e-08  3.82763045e-09  4.32327334e-10  5.26404820e-11  7.12146627e-12  1.07526702e-12  1.83578363e-13  3.71625028e-14  8.87518327e-15  2.44930808e-15  7.85918921e-16  2.89202368e-16  1.25441968e-16  6.03301591e-17  3.19499929e-17  1.84888012e-17  1.15684214e-17  7.53295733e-18  5.21044981e-18  3.67953339e-18  2.67011708e-18  2.00312444e-18  1.51747139e-18  1.15998001e-18  8.94032473e-19  6.94161013e-19  5.42470778e-19  4.26395642e-19  3.36829798e-19  2.67240432e-19  2.12868404e-19  1.70144595e-19  1.36403047e-19  1.09458484e-19  8.79080951e-20  7.06459935e-20  5.68024514e-20  4.56896022e-20  3.67631338e-20  2.95900556e-20  2.38213530e-20  1.91806662e-20  1.54458369e-20  1.24390469e-20  1.00182475e-20  8.06880440e-21  6.49905027e-21  5.23458331e-21  4.21594586e-21  3.39540320e-21  2.73435468e-21  2.20163799e-21  1.77244775e-21  1.42669218e-21  1.14804556e-21  9.23575003e-22  7.42671649e-22  5.96896129e-22  4.79423050e-22  3.84755777e-22  3.08474018e-22  2.47013419e-22  1.97489796e-22  1.57578697e-22  1.25417409e-22  9.95005789e-23  7.86150435e-23  6.17859177e-23  4.82231252e-23  3.72944524e-23  2.84871259e-23  2.13899320e-23  1.56707928e-23  1.10618926e-23  7.34817454e-24  4.35522471e-24  1.94353851e-24  0.00000000e+00  
25      0.96411088        0.883598301          0.177168579        3.78349404e+06  1.60891845e+06  6.60671607e+05  2.61831394e+05  1.00027085e+05  3.67369438e+04  1.29506331e+04  4.37845149e+03  1.41770660e+03  4.37526773e+02  1.28344450e+02  3.55878413e+01  9.28042375e+00  2.26236463e+00  5.13130358e-01  1.07775779e-01  2.08486387e-02  3.73723811e-03  6.14687368e-04  9.27511584e-05  1.31634982e-05  2.08197821e-06  3.50339637e-07  6.42900353e-08  1.29616022e-08  2.90842097e-09  7.50961216e-10  2.22562800e-10  7.47018033e-11  2.84956493e-11  1.22202509e-11  5.96582865e-12  3.17730370e-12  1.83122601e-12  1.13239562e-12  7.44129938e-13  5.05996171e-13  3.59987211e-13  2.60895399e-13  1.93268309e-13  1.46756263e-13  1.12409313e-13  8.67785454e-14  6.74624504e-14  5.27698353e-14  4.14965819e-14  3.27849252e-14  2.60047351e-14  2.06974125e-14  1.65236684e-14  1.32262780e-14  1.06108068e-14  8.51964868e-15  6.84545777e-15  5.50330042e-15  4.42624043e-15  3.56117482e-15  2.86599877e-15  2.30716092e-15  1.85760596e-15  1.49587638e-15  1.20470008e-15  9.70253383e-16  7.81473491e-16  6.29436437e-16  5.06999471e-16  4.08367783e-16  3.28908863e-16  2.64898208e-16  2.13328045e-16  1.71769391e-16  1.38286028e-16  1.11310965e-16  8.95715889e-17  7.20583384e-17  5.79442124e-17  4.65707691e-17  3.74054894e-17  3.00195245e-17  2.40680021e-17  1.92726750e-17  1.54087040e-17  1.22947289e-17  9.78541558e-18  7.76331233e-18  6.13376468e-18  4.82070941e-18  3.76250256e-18  2.90981706e-18  2.22264491e-18  1.66890208e-18  1.22267891e-18  8.63079674e-19  5.73325046e-19  3.39806764e-19  1.51640288e-19  0.00000000e+00  
26      1.15742288        1.06076688           0.212692307        4.62367442e+07  2.25686778e+07  1.06979989e+07  4.92191104e+06  2.19559851e+06  9.47668553e+05  3.95250956e+05  1.59165600e+05  6.18068236e+04  2.30557885e+04  8.24054003e+03  2.80837689e+03  9.08299814e+02  2.77282160e+02  7.95317030e+01  2.13421478e+01  5.33401686e+00  1.24600878e+00  2.70173248e-01  5.44287874e-02  1.04311325e-02  2.18621987e-03  4.82273088e-04  1.14297808e-04  2.93594407e-05  8.27402194e-06  2.61919188e-06  9.30471488e-07  3.67717124e-07  1.61859153e-07  7.86244217e-08  4.23105514e-08  2.44738776e-08  1.50923036e-08  9.84061952e-09  6.72775310e-09  4.73337627e-09  3.44636267e-09  2.54987042e-09  1.92004709e-09  1.47300296e-09  1.13864128e-09  8.86102869e-10  6.93647634e-10  5.45769211e-10  4.31280653e-10  3.42101152e-10  2.72217141e-10  2.17194031e-10  1.73705332e-10  1.39205187e-10  1.11749156e-10  8.97725196e-11  7.21618251e-11  5.80330800e-11  4.66882490e-11  3.75719715e-11  3.02430920e-11  2.43495184e-11  1.96072213e-11  1.57906077e-11  1.27178666e-11  1.02434962e-11  8.25086451e-12  6.64592442e-12  5.35333658e-12  4.31200410e-12  3.47306906e-12  2.79719867e-12  2.25266793e-12  1.81384899e-12  1.46028689e-12  1.17543974e-12  9.45879607e-13  7.60940433e-13  6.11895868e-13  4.91792794e-13  3.95007833e-13  3.17012361e-13  2.54164540e-13  2.03524603e-13  1.62720036e-13  1.29835625e-13  1.03336606e-13  8.19826546e-14  6.47741957e-14  5.09079807e-14  3.97330334e-14  3.07284464e-14  2.34717248e-14  1.76240523e-14  1.29118163e-14  9.11435220e-15  6.05446584e-15  3.58845031e-15  1.60136200e-15  0.00000000e+00  
27      1.38949549        1.27345919           0.255338828        3.25497933e+08  1.78396469e+08  9.54006210e+07  4.97507889e+07  2.52784866e+07  1.24939549e+07  6.00024528e+06  2.79785096e+06  1.26524669e+06  5.53216891e+05  2.33318750e+05  9.45129615e+04  3.66131148e+04  1.34975579e+04  4.71452211e+03  1.55407656e+03  4.81565668e+02  1.40521760e+02  3.84267094e+01  9.86595635e+00  2.43247565e+00  6.45381170e-01  1.78632043e-01  5.24777099e-02  1.65144413e-02  5.62891015e-03  2.11314635e-03  8.73684770e-04  3.95450968e-04  1.95840438e-04  1.05249739e-04  6.13311101e-05  3.79165126e-05  2.46787534e-05  1.67867065e-05  1.18493580e-05  8.56494546e-06  6.35554807e-06  4.78082397e-06  3.64732037e-06  2.82239563e-06  2.19833060e-06  1.72199938e-06  1.35552258e-06  1.07153438e-06  8.50035779e-07  6.76387986e-07  5.39565695e-07  4.31341067e-07  3.45466623e-07  2.77121825e-07  2.22591867e-07  1.78900305e-07  1.43859798e-07  1.15728296e-07  9.31277483e-08  7.49589109e-08  6.03471237e-08  4.85933070e-08  3.91333289e-08  3.15185294e-08  2.53869262e-08  2.04488472e-08  1.64717549e-08  1.32682050e-08  1.06879251e-08  8.60909559e-09  6.93427159e-09  5.58491414e-09  4.49774437e-09  3.62163095e-09  2.91571650e-09  2.34698194e-09  1.88863513e-09  1.51937021e-09  1.22177545e-09  9.81967671e-10  7.88718778e-10  6.32986537e-10  5.07499356e-10  4.06384796e-10  3.24908869e-10  2.59247400e-10  2.06335868e-10  1.63697676e-10  1.29336935e-10  1.01649772e-10  7.93363576e-11  6.13565794e-11  4.68668257e-11  3.51905706e-11  2.57814818e-11  1.81989505e-11  1.20891668e-11  7.16518607e-12  3.19749633e-12  0.00000000e+00  
28      1.66810054        1.52879802           0.306536321        1.44119689e+09  8.70716334e+08  5.15311959e+08  2.98586597e+08  1.69258459e+08  9.37465635e+07  5.06855390e+07  2.67317734e+07  1.37388339e+07  6.86403054e+06  3.32640039e+06  1.55783431e+06  7.02266177e+05  3.03379584e+05  1.25071978e+05  4.90237508e+04  1.82045142e+04  6.40754466e+03  2.13038070e+03  6.70836539e+02  2.04391058e+02  6.61030976e+01  2.21373053e+01  7.79028947e+00  2.90689842e+00  1.16138432e+00  5.02800943e-01  2.35941298e-01  1.19472209e-01  6.51627004e-02  3.80030668e-02  2.36248371e-02  1.54076657e-02  1.04702890e-02  7.36724543e-03  5.33645140e-03  3.94128335e-03  2.97041658e-03  2.26443538e-03  1.74584374e-03  1.36080872e-03  1.06658129e-03  8.39954349e-04  6.64179057e-04  5.27001865e-04  4.19356368e-04  3.34523379e-04  2.67386561e-04  2.14086930e-04  1.71663022e-04  1.37813761e-04  1.10752263e-04  8.90499991e-05  7.16321034e-05  5.76400825e-05  4.63937268e-05  3.73491739e-05  3.00730258e-05  2.42184422e-05  1.95054503e-05  1.57111233e-05  1.26554269e-05  1.01942990e-05  8.21194216e-06  6.61504220e-06  5.32873976e-06  4.29236882e-06  3.45738981e-06  2.78464017e-06  2.24259700e-06  1.80578270e-06  1.45381840e-06  1.17024452e-06  9.41710521e-07  7.57588934e-07  6.09203272e-07  4.89631155e-07  3.93274065e-07  3.15623399e-07  2.53053418e-07  2.02634862e-07  1.62008678e-07  1.29268028e-07  1.02884853e-07  8.16242540e-08  6.44910246e-08  5.06854281e-08  3.95593339e-08  3.05941120e-08  2.33691143e-08  1.75470059e-08  1.28553702e-08  9.07450731e-09  6.02799774e-09  3.57276281e-09  1.59436139e-09  0.00000000e+00  
29      2.00256814        1.83533434           0.367999323        4.32070118e+09  2.83325975e+09  1.82599063e+09  1.15603852e+09  7.18501305e+08  4.37948042e+08  2.61588662e+08  1.53015436e+08  8.75761813e+07  4.89439105e+07  2.66579643e+07  1.41046423e+07  7.22353336e+06  3.56650780e+06  1.69094051e+06  7.67117149e+05  3.31885763e+05  1.36879556e+05  5.36843342e+04  2.00861990e+04  7.31478477e+03  2.79509513e+03  1.09899041e+03  4.50267340e+02  1.93867631e+02  8.84547504e+01  4.31361744e+01  2.24891610e+01  1.24899006e+01  7.37047408e+00  4.59179361e+00  3.00811689e+00  2.04799623e+00  1.44063635e+00  1.04162501e+00  7.70459429e-01  5.78958824e-01  4.41944526e-01  3.40566441e-01  2.64824314e-01  2.07675581e-01  1.63619175e-01  1.29418867e-01  1.02710764e-01  8.17442083e-02  6.52086584e-02  5.21216923e-02  4.17278163e-02  3.34518207e-02  2.68481966e-02  2.15687141e-02  1.73411855e-02  1.39481826e-02  1.12232575e-02  9.03312791e-03  7.27203823e-03  5.85525512e-03  4.71516551e-03  3.79759874e-03  3.05881608e-03  2.46395463e-03  1.98483531e-03  1.59891054e-03  1.28803588e-03  1.03759369e-03  8.35850370e-04  6.73299665e-04  5.42333846e-04  4.36809313e-04  3.51785099e-04  2.83266956e-04  2.28057157e-04  1.83574313e-04  1.47725306e-04  1.18842471e-04  9.55654681e-05  7.68083967e-05  6.16930266e-05  4.95121008e-05  3.96968560e-05  3.17876241e-05  2.54145359e-05  2.02784626e-05  1.61396958e-05  1.28045149e-05  1.01168004e-05  7.95109649e-06  6.20572997e-06  4.79934263e-06  3.66594679e-06  2.75262421e-06  2.01664053e-06  1.42353110e-06  9.45620733e-07  5.60464475e-07  2.50109779e-07  0.00000000e+00  
30      2.40409918        2.20333366           0.441786153        9.33431391e+09  6.55688273e+09  4.53950664e+09  3.09610411e+09  2.07910912e+09  1.37353193e+09  8.92099486e+08  5.69308380e+08  3.56699787e+08  2.19060232e+08  1.31636404e+08  7.71816675e+07  4.40131275e+07  2.43222397e+07  1.29768776e+07  6.66194500e+06  3.28016236e+06  1.54741974e+06  6.98169986e+05  3.02336107e+05  1.28009064e+05  5.63185254e+04  2.53577145e+04  1.18121708e+04  5.73649880e+03  2.92480074e+03  1.57515820e+03  8.96114766e+02  5.36897618e+02  3.37816486e+02  2.21986669e+02  1.51733798e+02  1.06945028e+02  7.73499624e+01  5.71677640e+01  4.30117335e+01  3.27762901e+01  2.52836059e+01  1.96559918e+01  1.53914771e+01  1.21315099e+01  9.59909572e+00  7.62003810e+00  6.06559182e+00  4.83929518e+00  3.86814639e+00  3.09684783e+00  2.48249824e+00  1.99216362e+00  1.60013297e+00  1.28620750e+00  1.03451119e+00  8.32360197e-01  6.69921107e-01  5.39301937e-01  4.34232651e-01  3.49680353e-01  2.81624331e-01  2.26840052e-01  1.82723341e-01  1.47196601e-01  1.18579291e-01  9.55267837e-02  7.69559545e-02  6.19944143e-02  4.99415339e-02  4.02298222e-02  3.24050354e-02  2.61000621e-02  2.10198708e-02  1.69259162e-02  1.36270763e-02  1.09691358e-02  8.82708466e-03  7.10124611e-03  5.71037338e-03  4.58958047e-03  3.68639046e-03  2.95854254e-03  2.37205138e-03  1.89944205e-03  1.51862366e-03  1.21172204e-03  9.64413597e-04  7.65122738e-04  6.04520678e-04  4.75110910e-04  3.70818040e-04  2.86780578e-04  2.19055487e-04  1.64480685e-04  1.20502615e-04  8.50618725e-05  5.65047509e-05  3.34900711e-05  1.49450940e-05  0.00000000e+00  
31      2.88614044        2.64511981           0.530367836        1.53194165e+10  1.13998193e+10  8.38077133e+09  6.08440222e+09  4.36005239e+09  3.08188655e+09  2.14757666e+09  1.47455662e+09  9.96915515e+08  6.62748820e+08  4.32581079e+08  2.76535132e+08  1.72644724e+08  1.04920278e+08  6.18545732e+07  3.52589940e+07  1.93726125e+07  1.02443965e+07  5.20683109e+06  2.55301237e+06  1.22811438e+06  6.08875038e+05  3.07480319e+05  1.59642860e+05  8.57954455e+04  4.80006214e+04  2.80774140e+04  1.71690978e+04  1.09465639e+04  7.25677372e+03  4.97893624e+03  3.52260844e+03  2.55338208e+03  1.88879557e+03  1.42107187e+03  1.08417616e+03  8.35638106e+02  6.50222922e+02  5.09154724e+02  4.00980477e+02  3.17400433e+02  2.52042944e+02  2.00674431e+02  1.60130342e+02  1.28013558e+02  1.02491665e+02  8.21635288e+01  6.59335841e+01  5.29547343e+01  4.25611453e+01  3.42274818e+01  2.75388808e+01  2.21636577e+01  1.78422672e+01  1.43659891e+01  1.15688134e+01  9.31727099e+00  7.50462610e+00  6.04520482e+00  4.86980159e+00  3.92316109e+00  3.16055903e+00  2.54621214e+00  2.05127149e+00  1.65250569e+00  1.33124897e+00  1.07238575e+00  8.63814873e-01  6.95749748e-01  5.60330306e-01  4.51200349e-01  3.63263927e-01  2.92410737e-01  2.35309699e-01  1.89303016e-01  1.52225711e-01  1.22348082e-01  9.82712194e-02  7.88685536e-02  6.32341169e-02  5.06353031e-02  4.04834512e-02  3.23020713e-02  2.57093260e-02  2.03966327e-02  1.61153049e-02  1.26655009e-02  9.88526281e-03  7.64499317e-03  5.83957852e-03  4.38472410e-03  3.21235724e-03  2.26757837e-03  1.50630297e-03  8.92777909e-04  3.98406135e-04  0.00000000e+00  
32      3.46483486        3.17548765           0.636710861        1.99807611e+10  1.56013535e+10  1.20594960e+10  9.22460401e+09  6.97970593e+09  5.22106889e+09  3.85927190e+09  2.81756131e+09  2.03050418e+09  1.44280168e+09  1.00947874e+09  6.93993358e+08  4.67605840e+08  3.07895946e+08  1.97490005e+08  1.23011829e+08  7.41776953e+07  4.32262435e+07  2.43160844e+07  1.32527095e+07  7.10437083e+06  3.89817697e+06  2.16965078e+06  1.23467378e+06  7.22557137e+05  4.36863897e+05  2.73695704e+05  1.77638432e+05  1.19175541e+05  8.24389199e+04  5.85792983e+04  4.26248277e+04  3.16088804e+04  2.38136722e+04  1.81792382e+04  1.40290302e+04  1.09143199e+04  8.55382936e+03  6.73794626e+03  5.33157290e+03  4.23537717e+03  3.37327936e+03  2.69239965e+03  2.15278365e+03  1.72385662e+03  1.38203183e+03  1.10912160e+03  8.90806529e+02  7.15945504e+02  5.75730121e+02  4.63185312e+02  3.72780640e+02  3.00089873e+02  2.41625663e+02  1.94578644e+02  1.56712140e+02  1.26225379e+02  1.01676999e+02  8.19091881e+01  6.59865242e+01  5.31616361e+01  4.28292528e+01  3.45051220e+01  2.77985426e+01  2.23949464e+01  1.80414894e+01  1.45334557e+01  1.17069311e+01  9.42927543e+00  7.59401720e+00  6.11504454e+00  4.92327951e+00  3.96302368e+00  3.18914739e+00  2.56562197e+00  2.06311582e+00  1.65818636e+00  1.33187431e+00  1.06891131e+00  8.57018866e-01  6.86265772e-01  5.48676619e-01  4.37793488e-01  3.48441292e-01  2.76437782e-01  2.18412481e-01  1.71656911e-01  1.33976042e-01  1.03613424e-01  7.91444430e-02  5.94266428e-02  4.35374272e-02  3.07327363e-02  2.04150880e-02  1.20999161e-02  5.39964170e-03  0.00000000e+00  
33      4.15956216        3.81219851           0.764376519        2.15294035e+10  1.74944583e+10  1.40977695e+10  1.12624683e+10  8.91645308e+09  6.99241973e+09  5.42948957e+09  4.17260492e+09  3.17208569e+09  2.38320801e+09  1.76745147e+09  1.29153808e+09  9.27838264e+08  6.53605636e+08  4.50164600e+08  3.02240111e+08  1.97221486e+08  1.24826781e+08  7.65593971e+07  4.56604828e+07  2.68348262e+07  1.60492578e+07  9.70033947e+06  5.96472555e+06  3.74959332e+06  2.41852431e+06  1.60394574e+06  1.09342210e+06  7.64816634e+05  5.47751491e+05  4.00486192e+05  2.98169122e+05  2.25261328e+05  1.72266709e+05  1.33086133e+05  1.03676942e+05  8.12803205e+04  6.40829183e+04  5.07274431e+04  4.02971207e+04  3.21081387e+04  2.56363150e+04  2.05037001e+04  1.64218298e+04  1.31678826e+04  1.05685388e+04  8.48914948e+03  6.82306318e+03  5.48685148e+03  4.41422408e+03  3.55252572e+03  2.85986429e+03  2.30267147e+03  1.85436510e+03  1.49349815e+03  1.20298102e+03  9.69037937e+02  7.80634107e+02  6.28899785e+02  5.06667823e+02  4.08208521e+02  3.28879347e+02  2.64966105e+02  2.13470217e+02  1.71977774e+02  1.38547876e+02  1.11609320e+02  8.99038993e+01  7.24129533e+01  5.83191796e+01  4.69614831e+01  3.78092801e+01  3.04348774e+01  2.44917993e+01  1.97033054e+01  1.58442041e+01  1.27344636e+01  1.02284818e+01  8.20900239e+00  6.58172999e+00  5.27038108e+00  4.21372446e+00  3.36216464e+00  2.67595802e+00  2.12298575e+00  1.67736328e+00  1.31829005e+00  1.02890866e+00  7.95729953e-01  6.07813171e-01  4.56384489e-01  3.34358556e-01  2.36021143e-01  1.56783709e-01  9.29248866e-02  4.14681463e-02  0.00000000e+00  
34      4.99358789        4.57657503           0.91764017         1.98179528e+10  1.66399725e+10  1.38767480e+10  1.14903389e+10  9.44388444e+09  7.70148204e+09  6.22941839e+09  4.99587095e+09  3.97069296e+09  3.12512755e+09  2.43315873e+09  1.87106900e+09  1.41833157e+09  1.05739505e+09  7.73244951e+08  5.53103009e+08  3.85867992e+08  2.61990299e+08  1.72962312e+08  1.11382211e+08  7.07739747e+07  4.55407927e+07  2.95149667e+07  1.93731896e+07  1.29307754e+07  8.80160089e+06  6.11861522e+06  4.34320250e+06  3.14358655e+06  2.31621191e+06  1.73340574e+06  1.31501235e+06  1.00872079e+06  7.80940196e+05  6.09277628e+05  4.78359074e+05  3.77408612e+05  2.99039199e+05  2.37683589e+05  1.89428973e+05  1.51315688e+05  1.21067637e+05  9.69942175e+04  7.77929689e+04  6.24492042e+04  5.01678057e+04  4.03269759e+04  3.24316170e+04  2.60926328e+04  2.09995372e+04  1.69050611e+04  1.36119103e+04  1.09617945e+04  8.82889431e+03  7.11156107e+03  5.72873866e+03  4.61501981e+03  3.71797649e+03  2.99544369e+03  2.41334570e+03  1.94442724e+03  1.56659537e+03  1.26217533e+03  1.01688995e+03  8.19247280e+02  6.60004669e+02  5.31680949e+02  4.28284641e+02  3.44962869e+02  2.77823589e+02  2.23718310e+02  1.80119039e+02  1.44988516e+02  1.16676604e+02  9.38647328e+01  7.54803889e+01  6.06659191e+01  4.87276911e+01  3.91071082e+01  3.13549573e+01  2.51077717e+01  2.00739244e+01  1.60171458e+01  1.27480996e+01  1.01137737e+01  7.99085561e+00  6.28025280e+00  4.90165766e+00  3.79080861e+00  2.89558460e+00  2.17418767e+00  1.59286362e+00  1.12439022e+00  7.46907959e-01  4.42688451e-01  1.97551701e-01  0.00000000e+00  
35      5.9948425         5.4942152            1.10163442         1.60415732e+10  1.38326917e+10  1.18623807e+10  1.01141305e+10  8.57154039e+09  7.21810012e+09  6.03790699e+09  5.01545087e+09  4.13542529e+09  3.38240562e+09  2.74182892e+09  2.19976048e+09  1.74378196e+09  1.36305493e+09  1.04809511e+09  7.90722806e+08  5.83667806e+08  4.20590774e+08  2.95597822e+08  2.03183265e+08  1.37934215e+08  9.44320643e+07  6.49165955e+07  4.50135783e+07  3.15868677e+07  2.24821590e+07  1.62487487e+07  1.19238806e+07  8.87565805e+06  6.69333112e+06  5.10556466e+06  3.93338441e+06  3.05522271e+06  2.38933868e+06  1.87929973e+06  1.48506024e+06  1.17783127e+06  9.37129773e+05  7.47381685e+05  5.97267786e+05  4.78110231e+05  3.83202592e+05  3.07442927e+05  2.46866779e+05  1.98361821e+05  1.59473161e+05  1.28269915e+05  1.03207642e+05  8.30677192e+04  6.68741922e+04  5.38480999e+04  4.33663911e+04  3.49285772e+04  2.81357220e+04  2.26651575e+04  1.82594203e+04  1.47105656e+04  1.18518170e+04  9.54898165e+03  7.69359875e+03  6.19887901e+03  4.99444647e+03  4.02400037e+03  3.24204104e+03  2.61194910e+03  2.10426538e+03  1.69514788e+03  1.36550043e+03  1.09985012e+03  8.85791799e+02  7.13289427e+02  5.74281929e+02  4.62274403e+02  3.72006825e+02  2.99274567e+02  2.40658820e+02  1.93425086e+02  1.55361821e+02  1.24688023e+02  9.99714430e+01  8.00530563e+01  6.40032507e+01  5.10687086e+01  4.06457549e+01  3.22465293e+01  2.54778649e+01  2.00238172e+01  1.56283354e+01  1.20865292e+01  9.23221704e+00  6.93213122e+00  5.07865065e+00  3.58498059e+00  2.38142459e+00  1.41145793e+00  6.29869415e-01  0.00000000e+00  
36      7.19685673        6.59584962           1.322521           1.17032047e+10  1.03104209e+10  9.04331544e+09  7.89518356e+09  6.85931691e+09  5.92880944e+09  5.09692915e+09  4.35696533e+09  3.70207189e+09  3.12496479e+09  2.61849629e+09  2.17550752e+09  1.78949807e+09  1.45477803e+09  1.16634973e+09  9.19991676e+08  7.12032849e+08  5.39505866e+08  3.99791430e+08  2.90400840e+08  2.08467411e+08  1.50387275e+08  1.08636346e+08  7.88693223e+07  5.76981566e+07  4.26129724e+07  3.18012051e+07  2.39830593e+07  1.82666972e+07  1.40399610e+07  1.08780797e+07  8.48741819e+06  6.66076278e+06  5.25261900e+06  4.15914643e+06  3.30432363e+06  2.63216442e+06  2.10150651e+06  1.68072860e+06  1.34619188e+06  1.07954156e+06  8.66507785e+05  6.96024294e+05  5.59425036e+05  4.49859918e+05  3.61894586e+05  2.91233164e+05  2.34426074e+05  1.88742175e+05  1.51987450e+05  1.22407468e+05  9.85960452e+04  7.94223138e+04  6.39829767e+04  5.15467086e+04  4.15296524e+04  3.34598797e+04  2.69587098e+04  2.17213197e+04  1.75013151e+04  1.41014598e+04  1.13617699e+04  9.15426077e+03  7.37545945e+03  5.94209599e+03  4.78716831e+03  3.85645551e+03  3.10652606e+03  2.50217802e+03  2.01519712e+03  1.62275565e+03  1.30651252e+03  1.05169275e+03  8.46331868e+02  6.80863097e+02  5.47509950e+02  4.40051333e+02  3.53455897e+02  2.83671791e+02  2.27440591e+02  1.82125154e+02  1.45610954e+02  1.16184151e+02  9.24713524e+01  7.33626471e+01  5.79635592e+01  4.55552976e+01  3.55553320e+01  2.74975259e+01  2.10038071e+01  1.57709840e+01  1.15542126e+01  8.15603017e+00  5.41787336e+00  3.21114527e+00  1.43298794e+00  0.00000000e+00  
37      8.63988449        7.91837061           1.58769711         7.85609207e+09  7.04069974e+09  6.28775584e+09  5.59456579e+09  4.95845496e+09  4.37663909e+09  3.84640795e+09  3.36503060e+09  2.92964840e+09  2.53704688e+09  2.18395115e+09  1.86692859e+09  1.58282124e+09  1.32889028e+09  1.10274971e+09  9.02489482e+08  7.26587683e+08  5.74161701e+08  4.44830019e+08  3.38473720e+08  2.54638468e+08  1.91940356e+08  1.44521360e+08  1.09010378e+08  8.25475745e+07  6.28511812e+07  4.81563497e+07  3.71399590e+07  2.88245180e+07  2.25027129e+07  1.76596333e+07  1.39227718e+07  1.10192942e+07  8.74958801e+06  6.96659593e+06  5.55943769e+06  4.44456165e+06  3.55874269e+06  2.85286267e+06  2.28932925e+06  1.83860506e+06  1.47757643e+06  1.18804186e+06  9.55648307e+05  7.68981656e+05  6.18941141e+05  4.98301349e+05  4.01240823e+05  3.23137155e+05  2.60267349e+05  2.09649656e+05  1.68890033e+05  1.36061133e+05  1.09621045e+05  8.83203566e+04  7.11611331e+04  5.73362154e+04  4.61976616e+04  3.72237225e+04  2.99926233e+04  2.41666312e+04  1.94717314e+04  1.56887191e+04  1.26403117e+04  1.01838520e+04  8.20453277e+03  6.60945485e+03  5.32420014e+03  4.28843550e+03  3.45381610e+03  2.78122449e+03  2.23922332e+03  1.80249150e+03  1.45052655e+03  1.16693040e+03  9.38377061e+02  7.54204239e+02  6.05788727e+02  4.86186075e+02  3.89811684e+02  3.12145306e+02  2.49563417e+02  1.99128658e+02  1.58487161e+02  1.25736645e+02  9.93440638e+01  7.80774757e+01  6.09384796e+01  4.71281613e+01  3.59985408e+01  2.70299764e+01  1.98028287e+01  1.39786651e+01  9.28572303e+00  5.50359959e+00  2.45600594e+00  0.00000000e+00  
